fpl_id,fpl_name,xg_per90,xa_per90,match_score
444,Leny Yoro,0.08795194793492556,0.00420473312260583,100.0
445,Harry Amass,0.02326624768568734,0.012751723121669176,100.0
446,Tyler Fredricson,0.0,0.0,0.0
447,Ayden Heaven,0.0,0.0,0.0
448,Tyrell Malacia,0.0,0.0,0.0
449,Bruno Borges Fernandes,0.29330972423709456,0.3033874324543172,95.0
450,Matheus Santos Carneiro da Cunha,0.0,0.0,0.0
451,Marcus Rashford,0.3127135063557259,0.2965858043382392,100.0
452,Amad Diallo,0.22635158451958096,0.22683230745465466,90.0
454,Antony dos Santos,0.0,0.0,0.0
455,Mason Mount,0.4226087000125799,0.048243910752641506,100.0
457,Carlos Henrique Casimiro,0.0,0.0,0.0
458,Kobbie Mainoo,0.040381713949862015,0.11089993715959501,100.0
459,Manuel Ugarte Ribeiro,0.05431198661776878,0.08071475429201992,90.0
460,Toby Collyer,0.0,0.0,0.0
461,Jayce Fitzgerald,0.0,0.0,0.0
462,Jack Fletcher,0.0,0.0,0.0
463,Sékou Koné,0.0,0.0,0.0
464,Jack Moorhouse,0.0,0.0,0.0
465,Rasmus Højlund,0.2597759720158037,0.09485007589132942,100.0
466,Joshua Zirkzee,0.34082336989278716,0.1312613866260851,100.0
467,Chido Obi,0.0,0.0,0.0
468,Ethan Wheatley,0.0,0.0,0.0
681,Benjamin Sesko,0.0,0.0,0.0
733,Senne Lammens,0.0,0.0,0.0
52,Jacob Ramsey,0.07859670320475423,0.15628222038818373,100.0
135,Yoane Wissa,0.6339773556234639,0.10548850504356785,100.0
469,Nick Pope,0.0,0.0027529291276420865,100.0
471,Mark Gillespie,0.0,0.0,0.0
472,Odysseas Vlachodimos,0.0,0.0,0.0
473,Lewis Hall,0.02194301662119952,0.1616352420130914,100.0
474,Fabian Schär,0.1287634738063512,0.011988236411006131,100.0
475,Sven Botman,0.1690321471014956,0.13886746467214148,100.0
476,Dan Burn,0.06957775417312577,0.03145065843253522,100.0
477,Tino Livramento,0.0,0.0,0.0
478,Kieran Trippier,0.010838356781196812,0.12397366392615868,100.0
479,Emil Krafth,0.007936324402215374,0.016893831550315687,100.0
480,Jamaal Lascelles,0.0,0.0,0.0
481,Alex Murphy,0.0,0.0,0.0
482,Harrison Ashby,0.0,0.0,0.0
483,Miodrag Pivaš,0.0,0.0,0.0
484,Matt Targett,0.0,0.0,0.0
485,Anthony Gordon,0.334553746935718,0.1755106102045785,100.0
486,Anthony Elanga,0.20912488007595745,0.23324087860626114,100.0
487,Harvey Barnes,0.3980209185452811,0.22508380846280993,100.0
488,Bruno Guimarães Rodriguez Moura,0.12743513450672633,0.1783013422052227,90.0
489,Jacob Murphy,0.242811677496342,0.34413345892331515,100.0
490,Joelinton Cássio Apolinário de Lira,0.1578536115479665,0.09210563412804378,90.0
491,Sandro Tonali,0.1456488142449319,0.0748775419667107,100.0
492,Antoñito Cordero Campillo,0.0,0.0,0.0
494,Joe Willock,0.1741016954933637,0.26858772812830867,100.0
495,Isaac Hayden,0.0,0.0,0.0
496,Garang Kuol,0.0,0.0,0.0
497,Lewis Miley,0.06699102121765596,0.029360610094383687,100.0
498,Joe White,0.0,0.0,0.0
500,William Osula,0.0,0.0,0.0
501,Sean Neave,0.0,0.0,0.0
674,Aaron Ramsdale,0.0,0.0,100.0
684,Malick Thiaw,0.0,0.0,0.0
689,Seung-Soo Park,0.0,0.0,0.0
714,Nick Woltemade,0.0,0.0,0.0
12,Oleksandr Zinchenko,0.08976971257477999,0.023158980198204518,100.0
426,James McAtee,0.6774622258727502,0.22550414297238125,100.0
502,Matz Sels,0.0,0.013735954453678508,100.0
503,Carlos Miguel dos Santos Pereira,0.0,0.0,0.0
504,Matt Turner,0.0,0.0,0.0
505,Nikola Milenković,0.12354542788218807,0.028213761545516348,94.11764705882352
506,Murillo Costa dos Santos,0.05485372872578889,0.03913251299407565,90.0
507,Ola Aina,0.013734405160270977,0.060944273858176946,100.0
508,Neco Williams,0.10484804537619626,0.05947572955902855,100.0
509,David Mota Veiga Teixeira do Carmo,0.0,0.0,0.0
510,Jair Paula da Cunha Filho,0.0,0.0,0.0
511,Felipe Rodrigues da Silva,0.0,0.0,0.0
512,Omar Richards,0.0,0.0,0.0
513,Zach Abbott,0.0,0.0,0.0
514,Willy Boly,0.0,0.0,0.0
515,Morgan Gibbs-White,0.19268738181879705,0.19160581283099856,100.0
516,Callum Hudson-Odoi,0.10177136354822663,0.11940119922234904,100.0
517,Elliot Anderson,0.07237684171078569,0.13390617705397967,100.0
518,João Pedro Ferreira da Silva,0.4039111079011537,0.25603378514134434,90.0
519,Nicolás Domínguez,0.08762385553580122,0.0666489829876361,100.0
520,Lewis O'Brien,0.0,0.0,0.0
521,Ibrahim Sangaré,0.0025221485363906377,0.1102914912976988,93.33333333333333
522,Ryan Yates,0.1368559413034107,0.05180117748855785,100.0
523,Eric da Silva Moreira,0.0,0.0,0.0
524,Marko Stamenić,0.0,0.0,0.0
525,Chris Wood,0.465436161806186,0.09059855259866231,100.0
526,Igor Jesus Maciel da Cruz,0.0,0.0,0.0
527,Taiwo Awoniyi,0.5996690819825022,0.021966216269849747,100.0
669,Dan Ndoye,0.0,0.0,0.0
675,Angus Gunn,0.0,0.0,0.0
693,Omari Hutchinson,0.12104654756467079,0.11588589782392933,100.0
696,Arnaud Kalimuendo,0.0,0.0,0.0
699,Douglas Luiz Soares de Paulo,0.0,0.0,0.0
715,John Victor Maciel Furtado,0.0,0.0,0.0
716,Nicolò Savona,0.0,0.0,0.0
729,Luis Eduardo Soares da Silva,0.0,0.0,0.0
734,Dilane Bakwa,0.0,0.0,0.0
528,Anthony Patterson,0.0,0.0,0.0
529,Simon Moore,0.0,0.0,0.0
530,Blondy Nna Noukeu,0.0,0.0,0.0
531,Daniel Ballard,0.0,0.0,0.0
532,Trai Hume,0.0,0.0,0.0
533,Aji Alese,0.0,0.0,0.0
534,Joe Anderson,0.0,0.0,0.0
535,Dennis Cirkin,0.0,0.0,0.0
536,Leo Fuhr Hjelde,0.0,0.0,0.0
537,Niall Huggins,0.0,0.0,0.0
538,Zak Johnson,0.0,0.0,0.0
539,Luke O'Nien,0.0,0.0,0.0
540,Timothée Pembélé,0.0,0.0,0.0
541,Reinildo Mandava,0.0,0.0,0.0
542,Jenson Seelt,0.0,0.0,0.0
543,Simon Adingra,0.26126372010191207,0.17203435334519146,100.0
544,Habib Diarra,0.0,0.0,0.0
545,Patrick Roberts,0.0,0.0,0.0
546,Milan Aleksić,0.0,0.0,0.0
547,Enzo Le Fée,0.0,0.0,0.0
548,Romaine Mundle,0.0,0.0,0.0
549,Dan Neil,0.0,0.0,0.0
550,Ian Poveda-Ocampo,0.0,0.0,0.0
551,Chris Rigg,0.0,0.0,0.0
552,Noah Sadiki,0.0,0.0,0.0
553,Chemsdine Talbi,0.0,0.0,0.0
554,Abdoullah Ba,0.0,0.0,0.0
555,Alan Browne,0.0,0.0,0.0
556,Pierre Ekwah Elimby,0.0,0.0,0.0
557,Harrison Jones,0.0,0.0,0.0
558,Jay Matete,0.0,0.0,0.0
559,Nectarios Triantis,0.0,0.0,0.0
560,Wilson Isidor,0.0,0.0,0.0
561,Eliezer Mayenda Dossou,0.0,0.0,0.0
562,Ahmed Abdullahi,0.0,0.0,0.0
563,Luís Hemir Silva Semedo,0.0,0.0,0.0
564,Nazarii Rusyn,0.0,0.0,0.0
668,Granit Xhaka,0.0,0.0,0.0
670,Robin Roefs,0.0,0.0,0.0
678,Arthur Masuaku,0.0,0.0,0.0
683,Omar Alderete,0.0,0.0,0.0
694,Nordi Mukiele,0.0,0.0,0.0
724,Lutsharel Geertruida,0.0,0.0,0.0
730,Brian Brobbey,0.0,0.0,0.0
735,Bertrand Traoré,0.0,0.0,0.0
565,Guglielmo Vicario,0.0,0.0,100.0
566,Brandon Austin,0.0,0.0,0.0
567,Antonín Kinský,0.0,0.03672437369823456,92.85714285714286
568,Pedro Porro Sauceda,0.06332974138301206,0.22667043133985146,90.0
569,Cristian Romero,0.12024050669909192,0.03946512106800815,100.0
570,Kevin Danso,0.02932107984088361,0.007334874443975942,100.0
571,Ben Davies,0.02455129030881063,0.00673695372523002,100.0
572,Radu Drăgușin,0.0,0.0,0.0
573,Djed Spence,0.021038016914118565,0.09323465245287248,100.0
574,Destiny Udogie,0.016148557963892397,0.05821711340275956,90.0
575,Micky van de Ven,0.06730408968709257,0.10286777835812647,100.0
576,Ashley Phillips,0.0,0.0,0.0
577,Takai Kōta,0.0,0.0,0.0
578,Luka Vušković,0.0,0.0,0.0
579,Son Heung-min,0.3333053253416574,0.381251972561279,100.0
580,Brennan Johnson,0.4612652195448225,0.12184662528890224,100.0
581,James Maddison,0.28656100808994506,0.2925458568566429,100.0
582,Mohammed Kudus,0.24677273917069198,0.12747154193495427,100.0
583,Dejan Kulusevski,0.20790310169907855,0.24476727351564984,100.0
584,Mathys Tel,0.2738642521283549,0.24526381294202548,100.0
585,Rodrigo Bentancur,0.06994060280742824,0.0188594613905235,100.0
586,Lucas Bergvall,0.046192509567062195,0.05461857689461391,100.0
587,Yves Bissouma,0.0285293127839955,0.01877963125037077,100.0
588,Wilson Odobert,0.2253676279718001,0.09113875422736949,100.0
589,Manor Solomon,0.0,0.0,0.0
590,Bryan Gil Salvatierra,0.0,0.0,0.0
591,Archie Gray,0.0015327408952889516,0.007945330799522256,100.0
592,Mikey Moore,0.042006854827587425,0.17271822270674583,100.0
593,Pape Matar Sarr,0.0,0.0,0.0
594,Yang Min-hyeok,0.0,0.0,0.0
595,Callum Olusesi,0.0,0.0,0.0
596,Dominic Solanke-Mitchell,0.503352754875212,0.099776145121133,90.0
597,Richarlison de Andrade,0.8222103650402871,0.15750209379727673,90.0
598,Will Lankshear,0.0,0.0,0.0
599,Dane Scarlett,0.0,0.0,0.0
673,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,0.0,0.0,0.0
717,Xavi Simons,0.0,0.0,0.0
726,Randal Kolo Muani,0.0,0.0,0.0
149,Igor Julio dos Santos de Paulo,0.007836288996856578,0.01339800024601292,90.0
600,Alphonse Areola,0.0,0.0,100.0
601,Wes Foderingham,0.0,0.0,0.0
602,Krisztián Hegyi,0.0,0.0,0.0
603,El Hadji Malick Diouf,0.0,0.0,0.0
604,Emerson Palmieri dos Santos,0.08854051615250347,0.050376824240394046,90.0
605,Maximilian Kilman,0.0,0.0,0.0
606,Konstantinos Mavropanos,0.07372563567078677,0.029963546283763538,100.0
607,Nayef Aguerd,0.0,0.0,0.0
608,Ollie Scarles,0.01919304509502575,0.01622587037475213,88.88888888888889
609,Jean-Clair Todibo,0.013640260540326956,0.0014610271352158825,100.0
610,Aaron Wan-Bissaka,0.03855695616907153,0.11659949212317343,100.0
611,Kaelan Casey,0.0,0.0,0.0
612,Lucas Tolentino Coelho de Lima,0.0,0.0,0.0
613,Tomáš Souček,0.0,0.0,0.0
614,James Ward-Prowse,0.08038410702893822,0.20260289056886055,100.0
615,Crysencio Summerville,0.2148200842355819,0.2556438787203086,100.0
616,Edson Álvarez Velázquez,0.016217228208098802,0.04048868057761618,90.0
617,Maxwel Cornet,0.0,0.0,0.0
618,Guido Rodríguez,0.012419160725619957,0.016739115062105746,100.0
619,Luis Guilherme Lira dos Santos,0.0,0.0,0.0
620,George Earthy,0.0,0.0,0.0
621,Andy Irving,0.0,0.0,0.0
622,Lewis Orford,0.0,0.0,0.0
623,Freddie Potts,0.0,0.0,0.0
624,Jarrod Bowen,0.29517185221143966,0.2295351414289357,100.0
625,Niclas Füllkrug,0.2513422105100847,0.2419170353201128,100.0
626,Callum Marshall,0.0,0.0,0.0
659,Kyle Walker-Peters,0.03562868601339726,0.08581036430400756,100.0
671,Callum Wilson,0.2158686097342366,0.05426369345607087,100.0
679,Mads Hermansen,0.0,0.0,100.0
708,Mateus Gonçalo Espanha Fernandes,0.0,0.0,0.0
718,Soungoutou Magassa,0.0,0.0,0.0
738,Lukasz Fabianski,0.0,0.0,100.0
627,Sam Johnstone,0.0,0.007009165627615792,100.0
628,José Malheiro de Sá,0.0,0.0,0.0
629,Daniel Bentley,0.0,0.0,100.0
631,Emmanuel Agbadou,0.044196853888401555,0.012041042562800723,100.0
632,Matt Doherty,0.06630872900240889,0.07251159930340598,100.0
633,Hugo Bueno López,0.0,0.0,0.0
634,Yerson Mosquera Valdelamar,0.0936173290912328,0.01898457736907793,90.0
635,Rodrigo Martins Gomes,0.0,0.0,0.0
636,Santiago Ignacio Bueno,0.0,0.0,0.0
637,Toti Gomes,0.033546969895538806,0.03409291125271358,90.0
638,Ki-Jana Hoever,0.0,0.0,0.0
639,Bastien Meupiyou Menadjou,0.0,0.0,0.0
640,Pedro Cardoso de Lima,0.0,0.0,0.0
641,Alfie Pond,0.0,0.0,0.0
642,Hwang Hee-chan,0.1154322809514322,0.041183102995539934,95.0
643,André Trindade da Costa Neto,0.0,0.0,90.0
644,Jean-Ricner Bellegarde,0.09536399200175792,0.21543669267362275,100.0
645,Fer López González,0.0,0.0,0.0
646,João Victor Gomes da Silva,0.0,0.0,0.0
647,Gonçalo Manuel Ganchinho Guedes,0.0,0.0,0.0
648,Marshall Munetsi,0.2369720356878184,0.16633857959071277,100.0
649,Boubacar Traoré,0.0,0.0,0.0
650,Tawanda Chirewa,0.0,0.0,0.0
651,Tom Edozie,0.0,0.0,0.0
652,Enso González Medina,0.0,0.0,0.0
653,Joe Hodge,0.0,0.0,0.0
654,Jørgen Strand Larsen,0.40094190062784657,0.11519679401450358,100.0
655,Fábio Soares Silva,0.0,0.0,0.0
656,Saša Kalajdžić,0.0,0.0,0.0
657,Leon Chiwome,0.0,0.0,0.0
658,Nathan Fraser,0.0,0.0,0.0
663,Jhon Arias,0.0,0.0,0.0
682,David Møller Wolfe,0.0,0.0,0.0
695,Jackson Tchatchoua,0.0,0.0,0.0
709,Ladislav Krejcí,0.0,0.0,0.0
720,Tolu Arokodare,0.0,0.0,0.0
